ma_don_hang,ngay_dat_hang,so_luong,tong_tien,maKhachHang
117a9e54-bca5-4b8e-87d8-9bf74bb6d64b,2022-12-05,7,0.0,
55fba949-cf90-46f6-a524-c35d242eb907,2023-08-28,9,0.0,
b1fa13e0-9cd5-4432-ba58-1a70d59c95d6,2023-02-26,14,0.0,
818629c6-cbe2-4697-b77e-2c2cd4465b99,2023-08-21,14,0.0,
65214849-81c3-462d-8ef0-faa63fbe23d3,2023-07-09,6,0.0,
c484e46d-5715-42af-8082-641695386c2a,2023-03-05,1,0.0,
cdcc5c2b-7314-4cf8-bee6-2a7ff249902f,2023-01-16,12,0.0,
6c3c5b0b-651c-4bb0-95cb-b9f275b42349,2023-08-29,4,0.0,
8ed83acc-b524-45d8-8c3a-3e9f941caca8,2023-07-15,14,0.0,
59156aee-558e-4599-a3bf-5f313d966682,2022-10-21,20,0.0,
d96c405c-497d-4a3c-b9ae-2f4857d49f42,2022-10-18,7,0.0,
dede8009-ed2d-42c0-bb88-77193e2958ae,2023-09-12,7,0.0,
dc2da99d-ed5b-4474-a685-709b2bebeeed,2023-07-12,3,0.0,
d9ee55db-0871-4543-a315-967566cdcb76,2023-04-15,4,0.0,
e90eacef-a65e-4f65-b366-e20c8f511fbf,2022-12-31,17,0.0,
72930581-d5fa-494b-82ce-e1f50eb4a8dd,2023-06-19,8,0.0,
d62b4dec-a80b-4097-be66-1bf2ca59b205,2023-07-12,19,0.0,
0eec8826-a299-4d8a-a65f-c3c7f1731c03,2023-01-14,0,0.0,
b5caa359-105c-408e-8a5b-23c99e38ac1b,2022-09-22,13,0.0,
b007c23a-8517-4064-9de1-915524499eb5,2022-11-05,6,0.0,
12fae8ca-d8b9-4a57-bfdc-c8f522c69bb5,2022-12-23,10,0.0,
a1654f37-8100-4edb-b249-8d323571e136,2022-12-08,14,0.0,
2d2cac9c-e14f-43af-beaa-25ce8215a069,2023-08-29,17,0.0,
534c2ff4-4645-4876-85e8-1e3090e63889,2023-06-04,18,0.0,
3a0dee2a-1936-47db-95aa-0bbbf835c153,2023-01-17,18,0.0,
067894b9-879a-4691-8282-6a6398877f72,2023-04-01,12,0.0,
74dccf63-d338-4408-99ff-5db371291498,2023-01-28,5,0.0,
705f09e2-f477-4885-be98-c11c1fa8a4b6,2023-08-23,11,0.0,
56fb5790-9008-41c1-b467-6d4c1174a6a2,2022-10-14,7,0.0,
13e031c3-d3db-4a7f-9ea5-7a6af95b2117,2022-09-29,0,0.0,
8db66248-ff82-4394-bcdd-9ed8936397f5,2023-08-28,8,0.0,
1e3e06db-c921-4270-84a1-b698e67ba7d4,2023-05-24,18,0.0,
ab39ab7c-c7db-46a8-b492-f88256343797,2022-12-14,0,0.0,
b8f9d933-569d-4a0d-adc3-14961ce698af,2022-12-18,12,0.0,
93364749-6727-4308-b18a-4f79d9d9bd5d,2023-08-23,11,0.0,
708eb114-cd54-43eb-8edc-1b5ca3b34cc1,2023-08-13,18,0.0,
a2bdd975-38eb-4429-903a-ecbb084b2f9a,2022-09-17,0,0.0,
bb39606a-107c-4e85-9469-4a5c175c7696,2023-05-15,12,0.0,
78de2b0e-688a-4b6a-a76c-68ae2c9b34fe,2022-11-14,12,0.0,
5d623580-434b-4d99-9f4b-632cf2fd59da,2023-03-29,0,0.0,
be1aefa0-8007-45a4-bf21-7ead76bb4164,2023-02-26,5,0.0,
a314c556-96a6-4ff2-9a53-4be0163273ec,2023-02-28,19,0.0,
a43241b6-9056-4178-8245-5f489ae2161b,2023-05-13,1,0.0,
1a163cb0-0452-40db-bad2-96f8182c727d,2023-05-24,6,0.0,
a72f478e-5cab-4a50-8e94-fd0de14b50d0,2023-04-16,20,0.0,
6d67fd13-34ac-4d27-823f-e5d2338911ef,2023-03-07,12,0.0,
489ff837-05e6-4b80-9bfa-c6627ae97367,2023-05-17,14,0.0,
74f69b17-2270-4831-b477-f5e6e68fda69,2023-06-06,2,0.0,
38afc340-2770-4eea-bbaa-a66587da2b32,2023-09-11,20,0.0,
bd77bc7c-c7e0-4db6-9c2d-fd048afd9e77,2023-09-02,5,0.0,
37c3ea4e-338c-4dcc-950e-ea0d778c14fc,2023-06-07,11,0.0,
320415c4-ac25-4b4e-830e-2562a432e000,2023-07-03,4,0.0,
773dccae-57a1-47f4-a739-8f6f674d2924,2023-02-12,16,0.0,
06a0f2fe-e240-43c1-b935-eaac258bd609,2023-03-29,3,0.0,
ea8d13eb-ccf5-44e5-8501-ef13cd62c9a7,2023-06-11,3,0.0,
1574c1de-d231-4db1-8a29-81789520229e,2023-04-24,8,0.0,
0923bfce-87f1-4650-8ff9-432fe937d753,2023-05-22,3,0.0,
ba9848a8-6f1a-4fbf-a96e-161d12c0d4e9,2023-01-11,18,0.0,
906edc6c-77aa-4fd4-aac2-e0f31df1f66c,2023-06-04,1,0.0,
cf8a3f98-3cf9-46be-84d1-11fd258856e6,2023-02-23,17,0.0,
2842d49e-78c0-4adc-998d-0afa4a0bb262,2022-10-17,6,0.0,
8456da02-4220-4147-bab4-23f74f7b786b,2022-11-19,9,0.0,
ff5b18d0-495d-480d-bfd9-2462152ba25b,2023-03-08,18,0.0,
7318338e-8d04-4c7d-a96a-bedcacaefed6,2023-06-08,19,0.0,
5ed5e3ca-d470-4eec-afc1-f9441295320a,2022-11-20,6,0.0,
67b0e91c-518f-4e97-b8a6-de36d6b0724f,2023-07-25,18,0.0,
a0496e2a-d1de-455d-88b0-7b53e2b941dd,2023-07-23,20,0.0,
ee916f7a-ac49-420f-982a-943700a4e1c2,2022-12-30,5,0.0,
58e9153b-20b2-41fb-8af9-83f42d25f02f,2022-11-13,18,0.0,
6054f3b7-6853-4909-8308-16e021666bac,2023-05-30,16,0.0,
d27e12fa-b67c-4493-b2de-3e9194946d7c,2023-08-07,15,0.0,
9cfc558a-720b-463c-88ae-828a7cfb05d4,2023-08-25,18,0.0,
548bed6f-02c3-467e-a6fc-d8d636aa5c3d,2023-04-19,19,0.0,
55441e49-831b-41db-abfa-5f8754b08148,2022-09-26,5,0.0,
a63926ba-56e3-4130-878b-d3550f7d7b8e,2023-05-04,5,0.0,
42e93991-2db7-4105-980f-a354109cda49,2022-11-20,3,0.0,
36766832-4b13-4e57-a389-49f0b9aab3c8,2023-07-07,4,0.0,
4a0eb3cf-6914-46bf-814e-d0943f0cabab,2023-07-22,5,0.0,
e0044c74-ecfe-4eb4-98aa-408635ecbc50,2022-10-03,13,0.0,
7af85413-c7a7-46b8-b3b6-e4cba4dee988,2023-06-10,14,0.0,
c7327402-c184-4323-acb7-e6a6dfcaf851,2022-11-23,6,0.0,
8df4ad3d-b275-4c0b-9e3a-e9859335e882,2022-10-19,11,0.0,
57db9fc5-f3b2-4b7b-ba2a-a3d77b0423d7,2023-05-05,4,0.0,
dd925b3c-31e5-467f-98d0-f77ee141d36f,2023-04-13,14,0.0,
b01e576c-961e-47c7-b36e-585f8d27d1e1,2023-01-09,8,0.0,
027ac646-071c-483a-9b21-bcd5cd5a1a7b,2022-12-10,3,0.0,
bb5c0bcb-27d4-45c4-b7ee-728a6ea595bb,2023-03-25,20,0.0,
e148bd56-d74f-43f2-8ff8-e91b74ec8548,2022-10-29,5,0.0,
552a2b95-d64c-4697-9d4f-d34d7922a025,2023-07-04,19,0.0,
ea99ff4a-1e42-48f6-ae79-2bddac06ffbc,2023-04-21,14,0.0,
58d370ec-c109-4ea0-88a9-cb1411654fcd,2022-10-10,6,0.0,
a1220689-eaf0-4e6e-9aa1-c0037374540a,2023-08-06,19,0.0,
2e7ab1a8-158e-4484-9f75-6d248f125fda,2023-01-08,13,0.0,
45b2b092-0020-4832-b5d5-3bfb7a444aa4,2023-08-20,6,0.0,
ceeeba5c-0473-4293-96fc-6b67bac94f61,2023-01-07,17,0.0,
f8acf0f3-356d-4693-af65-50aeb1f2df0a,2022-10-14,7,0.0,
0962b1d7-d6ad-416d-a434-7070b5068c70,2022-09-21,7,0.0,
1cc38bde-8581-4843-8e3b-724cd51bcbd0,2023-05-08,3,0.0,
ae5fe068-ba8d-49cc-97b5-8c7838b811bc,2022-11-18,0,0.0,
ef426f24-cbf0-4b9f-a3af-b802986493c3,2023-01-11,0,0.0,
f855fed6-92f6-4b50-b7d7-c5e48930eafc,2022-09-26,14,0.0,
59a1d359-4080-45de-86b3-9849029d01c8,2023-03-04,12,0.0,
600c4e34-28eb-46df-9855-550fdbbf2bd3,2023-09-11,17,0.0,
c6d23d80-7d5a-4829-9b66-7480ae29dd66,2022-11-30,13,0.0,
ded7e0bf-062a-4632-aa5e-890c2d28c03b,2023-04-14,19,0.0,
000b593f-1e67-4e0f-abab-22529aabb148,2023-09-11,6,0.0,
9c005f5e-f0e1-4ecf-b711-337c6361e6d6,2022-10-08,6,0.0,
e596cdb6-9dc8-4b19-bfce-3ba6e9ab83bd,2023-03-11,18,0.0,
8c800d0c-fa14-48f0-9dce-af158d2148c3,2022-09-28,11,0.0,
bd0d792b-06f6-4fa1-8ff9-8c773491bcd1,2023-07-26,20,0.0,
0b08abdb-4c8d-4e20-9b1b-1fbc7ec85918,2022-11-18,18,0.0,
5f4ba1c2-96cd-459b-94ac-e70923ace743,2023-05-03,1,0.0,
3b310cbb-7e16-47ae-bcc3-931ca583e019,2023-02-19,7,0.0,
3ce734fc-bac8-43b5-8319-dc1c3a8f4500,2022-10-20,7,0.0,
5332b570-aca9-4d66-b887-3443143d7281,2022-10-07,9,0.0,
e92403ad-9444-4e48-acbd-26eaa2fe5e77,2023-06-02,3,0.0,
12cdbe01-7e0e-4b76-868e-bd2c1f64f6dc,2023-07-23,2,0.0,
a79ef39a-9730-4f97-8de9-bf7b3a8c9f58,2023-04-21,5,0.0,
a3085c2f-bf2a-41bc-9a18-623350a2400e,2023-07-21,10,0.0,
7e0bc4db-7c76-4ca7-b910-2a0d4a50a268,2023-07-09,0,0.0,
f11a9b5c-0e5e-4c5e-a073-4b46dd6c475e,2023-01-23,12,0.0,
851f7963-3988-4333-881c-77d3123b708f,2022-11-02,5,0.0,
8e26fb66-e57b-4281-9ce7-8c8c1dbc5964,2023-05-28,10,0.0,
bbfd68e7-d2eb-421f-ad69-14ebea6d8649,2022-12-10,20,0.0,
8c2b4a52-c98c-4f06-ba68-a7238f7a7147,2023-03-10,11,0.0,
70bf072e-bbe2-4080-aa08-a9397d7f2fff,2023-04-21,5,0.0,
de4d74f2-14f6-4246-9a23-18ca7e1b84ff,2022-12-30,5,0.0,
22ee1142-9124-4119-95c3-c631192043c8,2023-09-05,1,0.0,
2e3772be-6e44-4d40-ac51-68d0fb1ae147,2023-04-01,20,0.0,
45066b16-2bec-451c-be04-3637942330e6,2022-12-03,8,0.0,
ead79ff3-26c9-48a6-851c-fb319333b43b,2023-09-02,11,0.0,
8fc72281-f0c2-4c80-ab77-4c916b4db1a0,2022-09-22,16,0.0,
dbe3716d-0a55-4356-b643-0d994ea70219,2023-01-19,14,0.0,
70d53829-4a2f-4037-b4df-7c31168ff355,2022-11-16,8,0.0,
ad23d8fb-e721-4fe2-a954-9f620503376f,2022-11-05,17,0.0,
609a9435-d85e-4fe4-bc2a-eb6008759e42,2023-05-20,9,0.0,
74756a0c-89ad-40d6-b33d-313ce39c5d5b,2023-08-02,7,0.0,
f2a1b967-74aa-46e7-b618-34c312bc8585,2023-01-26,11,0.0,
066f1e76-3a21-4ad8-a836-e07292fb4602,2022-09-25,5,0.0,
61e3a4dc-ad98-421c-890b-6d5a3655cdcd,2022-10-05,1,0.0,
54d96078-0cf4-41dd-8009-ee9ad6250d85,2023-03-07,19,0.0,
39f766b7-625d-493e-a0b0-9492feca45a6,2023-05-12,4,0.0,
b0a76055-177f-44a8-b848-8d6784c917aa,2022-10-17,0,0.0,
a09d88e2-04d7-4c26-bfb4-483060e5da60,2023-03-31,14,0.0,
273e6245-f5b1-4acb-b893-2e1d44a64a46,2022-09-22,8,0.0,
db86f009-2141-420a-bd9e-060d68bcfea0,2023-01-11,3,0.0,
b4c3491b-15f9-4db3-9e05-e941b6c7dbcf,2023-02-10,3,0.0,
f1129267-a31a-4c21-b1b9-a9152c45694b,2023-06-06,6,0.0,
339f2380-f4ed-4976-ad42-b9e15ea4392c,2023-05-02,13,0.0,
d5134b2d-d740-46c2-a99d-b0534cca68aa,2023-05-04,4,0.0,
6b16410b-1cd0-406e-b2a1-7fcdf452ae58,2023-01-16,1,0.0,
7948a721-c833-478c-96bd-457900afa3f9,2023-01-24,15,0.0,
7562a173-933a-4640-a2bf-b3c0427127a1,2022-12-17,1,0.0,
0c8cf1de-434d-4264-b6e5-55bfb176e845,2023-08-20,17,0.0,
f7ebc432-5f9f-4425-a542-f3506322fdd0,2023-08-15,9,0.0,
198e82fd-125f-449e-a01a-86637504da21,2023-03-16,11,0.0,
f5781537-2a1e-4651-9ec9-f0cff329d5d2,2023-01-02,2,0.0,
0784176e-619c-4f9b-bfa8-b7a8ef5d17ff,2023-04-19,18,0.0,
0335a308-ee57-4b0b-9e1f-6f5f6d1dfb28,2023-07-04,13,0.0,
7f8fbb2c-1abf-4e37-89a5-08a5a392a6d5,2023-01-09,16,0.0,
ea6627e1-719b-4bd0-bfab-c03785d2da92,2022-12-15,0,0.0,
bd91fb5d-523e-48e1-a7e3-65a9763decfa,2022-11-13,6,0.0,
62ab9016-d04e-4542-a570-d4f8519e5394,2023-01-08,5,0.0,
4477986e-4eb2-44d3-a22c-a2462dafd13b,2023-06-12,18,0.0,
4239867d-60be-4a9b-b6c0-8db062993fdf,2023-04-25,16,0.0,
8febcb30-5398-480a-944a-a977db75a05f,2023-02-15,3,0.0,
98ca4fef-4858-4e5c-ba4a-3ee59157463a,2023-04-23,6,0.0,
e91eb9ab-7e02-401b-ab33-a6474d37d970,2023-04-10,19,0.0,
f48f323f-69a2-4576-bfce-93f154bed558,2023-02-02,2,0.0,
ae083681-145b-4900-80cf-8ef8057efb75,2022-12-20,11,0.0,
7b115853-9f5a-446a-90f2-9e68b918b0e5,2023-09-03,19,0.0,
1009d94a-c9c4-49de-a637-bfdd9805863d,2022-12-16,3,0.0,
106f8c06-f19b-4958-abd7-b488eb34b7c2,2023-01-15,4,0.0,
0ee9f85a-65dc-432a-b0dd-9ba9fde01597,2023-06-13,8,0.0,
e022d51d-1c3a-4363-9f21-0f0ff3d9e3de,2022-11-09,13,0.0,
03b86f93-cee9-4770-a683-ec14185e2ed1,2023-01-17,10,0.0,
203ec51e-dffc-48ee-a7e8-bfffc86bf6be,2023-04-06,8,0.0,
d6b4ca8f-6fc1-4ec1-af85-1ccb48150f07,2023-03-20,2,0.0,
61546472-5702-41ec-845d-7089b7242064,2022-11-04,15,0.0,
8f7c5bd2-e674-434f-92da-74dae66d16c0,2023-06-14,2,0.0,
eec73eb2-e4e6-4a89-981a-7399599b1643,2023-02-10,16,0.0,
3ad30360-9269-4323-91fe-4f0331c5d6d7,2023-08-29,5,0.0,
86f78fec-057e-49fd-8345-85de38fe8c4c,2023-04-06,6,0.0,
396b37cd-0718-416e-b52b-8423a89ef7be,2022-10-07,0,0.0,
12c0b364-c768-421a-b59a-3c86f670e63e,2022-12-31,6,0.0,
edd792bf-32c4-4d84-98b5-0df07110b363,2023-01-28,13,0.0,
098a7b40-83c9-4920-9da6-c18a175010c7,2023-03-03,18,0.0,
2584d78a-d936-4024-9d59-26ce41c3893f,2022-12-15,14,0.0,
a5b5f299-ddca-4519-96b3-b58e83647631,2023-03-10,12,0.0,
a724823a-6019-4471-b3d0-bdfc2ee698ac,2023-04-22,0,0.0,
fd8cd1be-989d-4ea6-9439-6631422c3958,2023-06-14,17,0.0,
a8bd3f7e-ad24-475f-9ebf-b3c9b2539e6d,2023-02-17,12,0.0,
2a8b1d72-227c-4dc1-afdd-5f4caf74e5e5,2023-04-10,16,0.0,
62d327bf-5ed9-4441-99bd-4cc60928a801,2023-06-07,12,0.0,
df032915-8fd5-445f-953b-950838e70027,2023-02-20,0,0.0,
d2b60268-64fc-44ec-9b7d-84e91ba03d7b,2023-01-14,9,0.0,
ea426c22-04c2-4dd8-be49-71265791d8fb,2023-04-06,9,0.0,
a81df5a8-2ebb-46e9-9fdd-71465cbcd4d6,2023-05-05,6,0.0,
eeef2af2-b94d-4621-bbfa-f535cff87ae7,2022-10-28,17,0.0,
349828b5-628a-4c2b-8493-dd20acb86d03,2023-02-06,1,0.0,
49f18841-f9a8-424c-aa59-53a899467ab6,2023-06-13,9,0.0,
0a981e25-bcd2-4f57-b08f-e49dd26b0ecd,2023-09-09,11,0.0,
9fb918c4-2a5b-4573-b6c5-f3aaa7a257c1,2022-12-01,7,0.0,
30682395-1863-4e49-805a-cc6fb69012b9,2023-04-01,8,0.0,
ca461dee-917f-4258-9375-0cc2d58f4041,2023-08-31,7,0.0,
1ac13f44-32ba-4c2b-9b0a-ba04440fa3e0,2022-11-25,9,0.0,
241e3052-746e-4c63-a5ce-e1b1b0b9e1cb,2023-05-28,8,0.0,
08bd89d1-a4c2-4c7c-aa3b-4aad97569543,2022-09-22,20,0.0,
2fd862cb-aa13-4564-96d2-4d86c26aafbf,2022-11-24,6,0.0,
07df01b5-eb1d-4eb3-adf8-c34afa204e9d,2022-11-08,16,0.0,
b704b139-8b0f-4b9f-8cb1-908fc0412455,2023-05-01,13,0.0,
aa0f7998-b47a-4722-a6d7-4cf62d45bff5,2023-03-20,17,0.0,
427a2b93-ae94-4320-a476-d4044fd2062f,2023-06-19,14,0.0,
f83b4d44-29a8-40f7-9300-29bf32648251,2023-05-19,14,0.0,
e808dc94-739e-415a-9f53-48097eb362ea,2023-01-03,17,0.0,
a59dc6cc-7e9b-42dc-98bf-dc0e02bc4c65,2023-05-03,6,0.0,
2a92752b-77eb-410f-9c01-00f352d7e412,2023-05-08,20,0.0,
f0a06210-e214-4cdb-acc7-b21506af7492,2023-04-24,9,0.0,
c183deb2-e54f-427c-ab0c-2750725c2b4b,2022-11-17,8,0.0,
d72f0858-9689-44f4-a9dd-34b443df35a8,2023-09-06,8,0.0,
758b3c80-c3c9-4f8d-ab1d-bd48b61a1c29,2023-03-08,19,0.0,
74dee96f-6888-41fa-aed1-09c92f7b3295,2023-09-08,17,0.0,
c7a73ab5-71ec-4486-a4e5-8c0480c65b2d,2023-07-31,14,0.0,
569c19d3-c4c5-4c7f-9e20-3d5f5061423b,2023-08-22,13,0.0,
75fcbb93-97f4-4799-bd80-15d352beebfe,2023-05-30,9,0.0,
122991ed-ca4a-49e9-bbf0-55480285a18b,2022-12-04,18,0.0,
f8ebdebc-f869-4185-ae19-22b2fa77be94,2022-12-03,15,0.0,
2cccda69-62b8-4757-8a18-8bef33bb0f09,2023-02-14,13,0.0,
0a0a2412-9232-446f-9b92-85319941198d,2023-01-21,10,0.0,
3ca3d26f-8082-4aaa-82f2-2ac0555b2a82,2023-01-20,16,0.0,
cb49df85-ba35-4157-91d8-57b710ec88c7,2023-06-06,16,0.0,
13b40d73-2fac-4e54-a04f-73a924bf8504,2022-10-27,9,0.0,
3573ee8f-9918-430d-b71f-6fd737f28475,2023-02-18,0,0.0,
f3c6d54f-3268-42c4-87fa-e422616c62d0,2023-01-28,16,0.0,
18cd1590-75c8-4056-835c-930eef890446,2023-06-22,18,0.0,
76fa1dc3-6fe8-4c1b-89b2-31fea3efdb65,2022-12-20,5,0.0,
2e0e3fcd-f238-4c59-9901-cd0b944f804e,2023-06-03,14,0.0,
fe9c65f7-5557-429d-93ac-3671610f9319,2023-03-02,10,0.0,
9f0e9f50-f41c-4d93-a7b3-5b309b32996b,2023-04-25,5,0.0,
ab4e34bb-7194-4591-bc46-44fd37dea42d,2022-12-14,8,0.0,
c5fe4891-558e-4132-a00f-1700575c74ca,2023-08-18,7,0.0,
fc4a4069-8b04-4e9d-99f9-bb1f96e35565,2023-02-10,13,0.0,
08865a18-c60b-4a0a-8a01-c24f67dc698a,2023-04-08,12,0.0,
5ef2368c-1a28-4c11-8e53-f3611aad1b46,2023-04-12,13,0.0,
4d8888e2-09e3-46fe-bdd9-7e56e37ccfa4,2023-07-15,10,0.0,
223cab6c-1701-41fd-b3cd-304ffdb96847,2022-11-08,15,0.0,
7125938a-2be8-444a-a234-b224f805b65a,2023-08-02,19,0.0,
c0c53791-31c1-47da-80d7-1c596b60caf5,2022-09-19,14,0.0,
a9648258-4834-40e2-be8c-355b60fef198,2022-10-12,15,0.0,
90024997-82c4-474a-9728-c8b1094a9ab0,2023-04-05,3,0.0,
928894b6-6495-4e29-92f0-d2be82214b9b,2022-10-13,18,0.0,
9a677703-034e-42d8-a003-f2b8164271ce,2023-04-07,15,0.0,
f920fb85-a3b7-44fa-a744-7fcceecf5d5a,2023-03-13,10,0.0,
fe0e167d-a075-4a0f-818e-bdea5776975b,2023-05-04,7,0.0,
e53a6d54-2aa0-41b3-94bf-b12bbbd6d98d,2023-05-28,13,0.0,
f7e9cc6a-cdbe-4a77-a6c9-9b80e9fe7cea,2023-03-10,6,0.0,
23267798-0467-4897-abca-971f2c49ad93,2022-11-17,20,0.0,
0bad06bd-9b53-49cf-b14c-92bfd3226354,2023-04-19,11,0.0,
f7de2408-ce7a-47a5-b40f-3498ce210859,2023-02-28,16,0.0,
3367ed3f-16e2-4292-ba91-72ab4b000d4f,2023-08-01,14,0.0,
9782b7a9-97ad-4084-9602-0fc49582b662,2023-03-28,14,0.0,
45663e29-e13b-48e5-bb95-f3b3d2c65731,2023-07-21,18,0.0,
142475f4-c995-475e-b17a-a44a2e33a803,2023-01-02,10,0.0,
63813d7e-7fc9-4c92-8499-324571a109af,2023-02-24,19,0.0,
d5286b06-667b-40c2-8194-5e8ab27537ac,2023-05-06,9,0.0,
fcd3a19a-7ed8-4835-b801-6e88c59c5164,2023-05-04,7,0.0,
0e882296-21f9-4809-9582-696a8d298f7a,2023-01-31,1,0.0,
dc3f6824-eee9-467f-a3aa-7cf540ec4427,2023-04-29,18,0.0,
289b75d5-e2ca-4f22-a655-76075cf8cb0e,2023-07-21,6,0.0,
96f5b0a7-7645-427a-a45c-9d991c5069e8,2023-04-16,1,0.0,
b8c0cbb3-5758-48fa-ae59-caf798626a14,2022-10-20,13,0.0,
f50d1e8e-5da9-46b4-996a-50bffd13bcfe,2023-02-04,7,0.0,
4e904e7b-cc14-40a7-b70c-6ad957d4a574,2023-02-20,19,0.0,
f515d63a-9d71-4d64-a591-0dc5fa1ad11b,2023-07-10,11,0.0,
0b90c516-4f1e-40af-9892-403f54e8b08a,2022-10-29,13,0.0,
49a16b00-0d78-49b4-bfee-4bb3ca48f6cc,2023-03-16,10,0.0,
f503ac30-b378-4afd-809c-de13b4130d58,2022-11-20,13,0.0,
ec5f5cf4-9a4a-4669-9b43-17a565634a9a,2023-09-05,18,0.0,
583f4fd9-99d3-4b44-9153-58f087803613,2023-04-14,12,0.0,
05a66409-c73f-4668-8961-546713459b73,2023-01-09,19,0.0,
b86602ac-15e2-42a7-8b1d-f601bfd9112a,2023-06-05,3,0.0,
6ba611df-b307-4fc3-8813-6994239b22b6,2022-11-13,18,0.0,
4ad30975-faea-4aca-b155-398d25c47e1b,2023-02-16,20,0.0,
dc0bf13f-1b8c-4239-8124-ef4e99124577,2023-07-14,14,0.0,
53bc3ad3-8bbc-4647-95b0-5b79bf293482,2023-09-06,9,0.0,
07c7b3b7-9ad4-4c40-96a9-369f66fdaefb,2023-01-12,19,0.0,
9b56c7c7-1785-4028-a3c4-672668cebf31,2023-03-20,20,0.0,
6f7a937a-6bd5-48c2-b212-7011a2592e2e,2023-01-16,14,0.0,
a0756d5d-e77f-4b33-b425-3a382378a5fc,2022-09-19,13,0.0,
5a417c42-cd4e-4c94-ad10-eaf6a24b7db8,2023-04-24,1,0.0,
a5c1bae7-5431-4ff5-9383-3c5a2fd36e67,2023-07-30,2,0.0,
e465a7b5-5c27-48a0-a857-9167d9698555,2022-12-13,3,0.0,
495b2454-cfc6-49d2-807b-3295109ed84a,2023-03-01,2,0.0,
62bafb31-8571-4916-acc0-11013e62e336,2023-06-05,16,0.0,
57985ae2-3478-4641-9425-a580436a1cb3,2023-05-05,10,0.0,
997afd1f-eeb1-4ca5-8661-86cb285b08e9,2023-04-08,15,0.0,
929d38ff-868c-4cd8-a2fc-5592be40b6f3,2023-05-23,19,0.0,
d5dfa50e-a6fe-4be6-9baf-886c56560f59,2022-12-01,7,0.0,
30ff6efb-0e4d-4ac7-a399-5cc48e388dcd,2023-05-07,12,0.0,
243c08af-158e-4a2b-9535-4fa5a764d723,2022-10-08,20,0.0,
6e7caefc-8f36-4915-9bcb-817b86708166,2023-02-20,17,0.0,
996dc0fb-3100-49ce-952d-8b88827d4f2a,2023-06-08,14,0.0,
94390cb5-b35a-4ea4-983a-556f773271ba,2023-07-25,2,0.0,
e8ee10b9-6115-4da1-b964-aeec8025c19d,2023-08-11,14,0.0,
f5aeabc3-4559-412a-aff1-9ec2bc22b146,2022-10-27,12,0.0,
a893641a-5001-4bb0-8664-da3a5e4b1b75,2023-08-04,2,0.0,
52006a12-355f-49aa-8c28-f3bf9026e206,2022-12-25,1,0.0,
f425492e-15a1-46ba-a4c9-b9d7e7e2b4a8,2023-02-23,16,0.0,
d42a1be1-238c-4768-b07a-07d38a98ef88,2023-09-09,17,0.0,
df9962c5-d438-48dd-aed4-1bb0efc1a4a7,2023-06-20,5,0.0,
3485d3d7-49ad-4066-9dbb-44741c5ef197,2022-12-06,13,0.0,
9b7fd23a-afe9-4613-b72a-2a2717123784,2022-11-03,19,0.0,
bb16bd27-23a3-4f23-a6f6-b2733af97d5f,2023-06-11,14,0.0,
a5121aad-fa83-4915-84da-d87a037cea4c,2023-06-26,7,0.0,
6b8cf023-7628-4744-8c87-0f0436c788de,2023-03-16,10,0.0,
c80c6e47-bce7-46e5-ae14-1622ea4cb40c,2023-04-17,15,0.0,
42285d9c-a262-496b-8c25-d3bdb7eb6bd2,2023-03-04,20,0.0,
2d20608a-9b80-4228-8781-bb05c52cee1b,2023-01-25,2,0.0,
226044a1-d6e8-4223-8582-9cc2bf3c48f0,2023-05-03,10,0.0,
5c2b749b-6a1c-4de4-82fe-2b04d6377130,2023-08-14,2,0.0,
895e9f3d-8295-4f9a-9bc5-24de09eb46ae,2022-11-18,1,0.0,
6a84b187-663b-4d3d-9e31-9d7d8c6e27ee,2023-08-23,20,0.0,
0f729421-0caa-4ea5-a132-7de427801604,2022-12-23,13,0.0,
c2836e2a-d717-46c9-86a8-258501034b57,2023-08-20,5,0.0,
a6fbf20f-cb3f-475e-90b7-4a55c91429d8,2023-04-05,6,0.0,
32443e31-dad0-4cb3-b979-8705c04ed381,2023-03-18,7,0.0,
142df459-049e-4730-831b-4cf17f4c3e8d,2023-02-10,18,0.0,
8b010766-cfad-42e9-9a98-4650e042cfd9,2023-09-16,9,0.0,
8eb2062f-5209-48cf-89c7-bd4e65d29a4d,2022-11-16,0,0.0,
1265da37-9478-4916-a90e-a5d7046caf48,2022-12-15,6,0.0,
d3c7298c-5935-492b-b48d-d2fd5caa1014,2022-11-27,13,0.0,
652d9364-9881-4229-9de1-fef3bb9c88b5,2023-04-09,4,0.0,
81c8c8b8-abad-4437-beb1-de12b05fe623,2023-04-03,10,0.0,
e2d71fe3-1691-4f15-9665-e1c8dd4e5edd,2023-08-08,6,0.0,
7e248e4f-b687-4036-9d09-2545e4e2818b,2023-02-09,4,0.0,
ea90babe-ba50-4414-b4aa-f18c4ec357a2,2022-09-18,14,0.0,
3dd37f3d-8cb8-4736-9953-131c10324261,2023-02-06,3,0.0,
8f4d8d7c-94ce-4606-bcbc-4003df913840,2023-04-25,0,0.0,
5a0882d1-9b95-4947-adde-2adbd676bed5,2023-06-04,16,0.0,
472d850d-7e6d-4e34-9d74-21fc75f2a142,2023-05-20,13,0.0,
fde70cba-7fbf-4b8a-97c5-1d1b7c05abef,2023-02-05,5,0.0,
